Number,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
2060,02/03/2015 22:19,20.89,25.7,0,579.3333333,0.003922566,0
2061,02/03/2015 22:20,20.89,25.7,0,581.75,0.003922566,0
2062,02/03/2015 22:21,20.89,25.7,0,582.75,0.003922566,0
2063,02/03/2015 22:21,20.89,25.7,0,579.8,0.003922566,0
2064,02/03/2015 22:23,20.9175,25.7,0,578.5,0.003929249,0
2065,02/03/2015 22:24,20.89,25.7,0,578.5,0.003922566,0
2066,02/03/2015 22:25,20.89,25.7,0,580.5,0.003922566,0
2067,02/03/2015 22:25,20.89,25.7,0,577.8,0.003922566,0
2068,02/03/2015 22:27,20.89,25.7,0,582.75,0.003922566,0
2069,02/03/2015 22:27,20.89,25.7,0,584.4,0.003922566,0
2070,02/03/2015 22:28,20.89,25.6,0,582.6666667,0.003907207,0
2071,02/03/2015 22:30,20.865,25.575,0,578.25,0.00389733,0
2072,02/03/2015 22:31,20.89,25.6,0,575.6666667,0.003907207,0
2073,02/03/2015 22:32,20.89,25.6,0,577.25,0.003907207,0
2074,02/03/2015 22:33,20.87,25.58,0,577.2,0.003899304,0
2075,02/03/2015 22:34,20.89,25.6,0,572.75,0.003907207,0
2076,02/03/2015 22:34,20.89,25.6,0,576.5,0.003907207,0
2077,02/03/2015 22:36,20.89,25.525,0,579.3333333,0.003895688,0
2078,02/03/2015 22:37,20.89,25.525,0,571.6,0.003895688,0
2079,02/03/2015 22:38,20.89,25.5,0,573,0.003891849,0
2080,02/03/2015 22:38,20.89,25.5,0,573.5,0.003891849,0
2081,02/03/2015 22:40,20.89,25.5,0,572.75,0.003891849,0
2082,02/03/2015 22:40,20.89,25.5,0,573.6,0.003891849,0
2083,02/03/2015 22:41,20.89,25.5,0,571.5,0.003891849,0
2084,02/03/2015 22:43,20.85666667,25.46333333,0,573.3333333,0.003878206,0
2085,02/03/2015 22:44,20.89,25.4725,0,570.75,0.003887626,0
2086,02/03/2015 22:45,20.89,25.39,0,568,0.003874956,0
2087,02/03/2015 22:46,20.89,25.4175,0,573,0.003879179,0
2088,02/03/2015 22:46,20.89,25.39,0,569.6666667,0.003874956,0
2089,02/03/2015 22:47,20.89,25.39,0,575.2,0.003874956,0
2090,02/03/2015 22:49,20.89,25.39,0,578,0.003874956,0
2091,02/03/2015 22:50,20.89,25.39,0,572.75,0.003874956,0
2092,02/03/2015 22:51,20.89,25.39,0,569.6,0.003874956,0
2093,02/03/2015 22:52,20.85666667,25.35666667,0,566.3333333,0.003861859,0
2094,02/03/2015 22:53,20.85666667,25.35666667,0,567.3333333,0.003861859,0
2095,02/03/2015 22:53,20.865,25.365,0,570.25,0.00386513,0
2096,02/03/2015 22:54,20.89,25.39,0,575,0.003874956,0
2097,02/03/2015 22:56,20.89,25.37,0,570.2,0.003871885,0
2098,02/03/2015 22:57,20.89,25.35666667,0,565.3333333,0.003869837,0
2099,02/03/2015 22:58,20.89,25.29,0,569.25,0.003859599,0
2100,02/03/2015 22:59,20.89,25.315,0,567.25,0.003863439,0
2101,02/03/2015 22:59,20.89,25.29,0,567.5,0.003859599,0
2102,02/03/2015 23:00,20.865,25.2675,0,566,0.003850181,0
2103,02/03/2015 23:02,20.89,25.29,0,565.75,0.003859599,0
2104,02/03/2015 23:03,20.89,25.2675,0,564.5,0.003856144,0
2105,02/03/2015 23:04,20.89,25.218,0,562.6,0.003848543,0
2106,02/03/2015 23:05,20.89,25.29,0,561.3333333,0.003859599,0
2107,02/03/2015 23:06,20.89,25.29,0,561,0.003859599,0
2108,02/03/2015 23:06,20.89,25.29,0,566.75,0.003859599,0
2109,02/03/2015 23:08,20.9175,25.245,0,563.75,0.003859253,0
2110,02/03/2015 23:09,20.89,25.2,0,566.75,0.003845779,0
2111,02/03/2015 23:10,20.89,25.218,0,563.4,0.003848543,0
2112,02/03/2015 23:10,20.89,25.2,0,564.25,0.003845779,0
2113,02/03/2015 23:12,20.89,25.2225,0,562.75,0.003849234,0
2114,02/03/2015 23:12,20.9175,25.2,0,560,0.003852331,0
2115,02/03/2015 23:13,20.89,25.2,0,558.75,0.003845779,0
2116,02/03/2015 23:15,20.89,25.2,0,558.5,0.003845779,0
2117,02/03/2015 23:16,20.89,25.2,0,558.3333333,0.003845779,0
2118,02/03/2015 23:17,20.89,25.2,0,561.4,0.003845779,0
2119,02/03/2015 23:18,20.89,25.2,0,558.25,0.003845779,0
2120,02/03/2015 23:19,20.89,25.2,0,557.2,0.003845779,0
2121,02/03/2015 23:19,20.89,25.2,0,559.6666667,0.003845779,0
2122,02/03/2015 23:21,20.89,25.13333333,0,561,0.003835543,0
2123,02/03/2015 23:22,20.89,25.16,0,563.4,0.003839637,0
2124,02/03/2015 23:23,20.9175,25.125,0,559.75,0.003840795,0
2125,02/03/2015 23:23,20.9175,25.1,0,559,0.003836949,0
2126,02/03/2015 23:25,20.9175,25.1,0,561,0.003836949,0
2127,02/03/2015 23:25,20.89,25.1,0,563.25,0.003830424,0
2128,02/03/2015 23:26,20.89,25.1,0,560.75,0.003830424,0
2129,02/03/2015 23:28,20.89,25.1,0,558,0.003830424,0
2130,02/03/2015 23:29,20.89,25.08,0,556.8,0.003827353,0
2131,02/03/2015 23:30,20.89,25.125,0,556,0.003834263,0
2132,02/03/2015 23:31,20.89,25.1,0,558,0.003830424,0
2133,02/03/2015 23:31,20.89,25.08,0,556.8,0.003827353,0
2134,02/03/2015 23:32,20.89,25.06666667,0,557,0.003825306,0
2135,02/03/2015 23:34,20.89,25,0,556.8,0.00381507,0
2136,02/03/2015 23:35,20.89,25.025,0,548.5,0.003818909,0
2137,02/03/2015 23:36,20.89,25.05,0,550,0.003822747,0
2138,02/03/2015 23:37,20.89,25,0,554,0.00381507,0
2139,02/03/2015 23:38,20.89,25.025,0,555.25,0.003818909,0
2140,02/03/2015 23:38,20.89,25,0,555.5,0.00381507,0
2141,02/03/2015 23:39,20.89,25,0,556.75,0.00381507,0
2142,02/03/2015 23:41,20.89,25,0,558,0.00381507,0
2143,02/03/2015 23:42,20.89,25,0,558,0.00381507,0
2144,02/03/2015 23:43,20.89,25,0,558.25,0.00381507,0
2145,02/03/2015 23:44,20.89,25,0,556.25,0.00381507,0
2146,02/03/2015 23:44,20.89,25,0,554.5,0.00381507,0
2147,02/03/2015 23:45,20.89,25,0,555.25,0.00381507,0
2148,02/03/2015 23:47,20.89,25,0,558,0.00381507,0
2149,02/03/2015 23:48,20.89,25,0,554.3333333,0.00381507,0
2150,02/03/2015 23:49,20.89,25,0,549.75,0.00381507,0
2151,02/03/2015 23:50,20.89,24.9725,0,558.5,0.003810848,0
2152,02/03/2015 23:51,20.865,24.92,0,558.25,0.003796907,0
2153,02/03/2015 23:51,20.89,24.9175,0,558.25,0.003802403,0
2154,02/03/2015 23:53,20.89,24.9725,0,547.25,0.003810848,0
2155,02/03/2015 23:54,20.89,24.945,0,553.75,0.003806626,0
2156,02/03/2015 23:55,20.89,24.89,0,547.75,0.003798181,0
2157,02/03/2015 23:55,20.89,24.89,0,547.25,0.003798181,0
2158,02/03/2015 23:57,20.89,24.89,0,551.5,0.003798181,0
2159,02/03/2015 23:57,20.89,24.89,0,554,0.003798181,0
2160,02/03/2015 23:58,20.89,24.89,0,550,0.003798181,0
2161,02/04/2015 00:00,20.89,24.92666667,0,553.6666667,0.003803811,0
2162,02/04/2015 00:01,20.89,24.934,0,552.4,0.003804937,0
2163,02/04/2015 00:02,20.89,24.92666667,0,554,0.003803811,0
2164,02/04/2015 00:03,20.83,24.87,0,547,0.00378104,0
2165,02/04/2015 00:04,20.89,24.89,0,542.3333333,0.003798181,0
2166,02/04/2015 00:04,20.84,24.8925,0,544.75,0.003786825,0
2167,02/04/2015 00:06,20.89,24.945,0,547,0.003806626,0
2168,02/04/2015 00:07,20.865,24.865,0,552.75,0.003788476,0
2169,02/04/2015 00:08,20.89,25,0,556,0.00381507,0
2170,02/04/2015 00:08,20.87,24.934,0,551.6,0.003800229,0
2171,02/04/2015 00:10,20.84,24.92,0,553,0.003791034,0
2172,02/04/2015 00:10,20.89,24.9725,0,551.25,0.003810848,0
2173,02/04/2015 00:11,20.85666667,24.92666667,0,552.6666667,0.00379597,0
2174,02/04/2015 00:13,20.865,24.9725,0,553.75,0.003804955,0
2175,02/04/2015 00:14,20.85666667,24.85666667,0,545.6666667,0.003785245,0
2176,02/04/2015 00:15,20.865,24.9175,0,547.75,0.003796523,0
2177,02/04/2015 00:16,20.89,24.912,0,548.4,0.003801559,0
2178,02/04/2015 00:16,20.89,24.92666667,0,549.3333333,0.003803811,0
2179,02/04/2015 00:17,20.89,25,0,549.3333333,0.00381507,0
2180,02/04/2015 00:19,20.865,24.8925,0,545.5,0.003792691,0
2181,02/04/2015 00:20,20.89,24.92666667,0,543,0.003803811,0
2182,02/04/2015 00:21,20.89,24.978,0,545.6,0.003811692,0
2183,02/04/2015 00:22,20.85,24.956,0,547.6,0.003798896,0
2184,02/04/2015 00:23,20.89,25,0,548.6666667,0.00381507,0
2185,02/04/2015 00:23,20.89,25,0,542.75,0.00381507,0
2186,02/04/2015 00:24,20.87,24.978,0,537.2,0.003806976,0
2187,02/04/2015 00:26,20.85666667,24.92666667,0,541.3333333,0.00379597,0
2188,02/04/2015 00:27,20.865,24.9725,0,545.25,0.003804955,0
2189,02/04/2015 00:28,20.83,24.934,0,541.25,0.003790829,0
2190,02/04/2015 00:29,20.82333333,24.92666667,0,535.5,0.003788143,0
2191,02/04/2015 00:29,20.89,25,0,536.5,0.00381507,0
2192,02/04/2015 00:30,20.87,24.978,0,543.8,0.003806976,0
2193,02/04/2015 00:32,20.84,24.92,0,542,0.003791034,0
2194,02/04/2015 00:33,20.84,24.945,0,537.25,0.003794861,0
2195,02/04/2015 00:34,20.82333333,24.92666667,0,538,0.003788143,0
2196,02/04/2015 00:35,20.82333333,24.92666667,0,542,0.003788143,0
2197,02/04/2015 00:36,20.81,24.912,0,542,0.003782776,0
2198,02/04/2015 00:36,20.79,24.89,0,545.3333333,0.003774736,0
2199,02/04/2015 00:38,20.865,24.9725,0,543.25,0.003804955,0
2200,02/04/2015 00:39,20.85666667,24.93,0,539,0.003796481,0
2201,02/04/2015 00:40,20.84,24.945,0,540.75,0.003794861,0
2202,02/04/2015 00:40,20.79,24.9175,0,538,0.003778932,0
2203,02/04/2015 00:42,20.79,24.89,0,538,0.003774736,0
2204,02/04/2015 00:42,20.79,24.92666667,0,538.6666667,0.003780331,0
2205,02/04/2015 00:43,20.81,24.956,0,541.6,0.003789498,0
2206,02/04/2015 00:45,20.79,24.89,0,537.5,0.003774736,0
2207,02/04/2015 00:46,20.79,24.978,0,537.2,0.003788163,0
2208,02/04/2015 00:47,20.79,24.96333333,0,541,0.003785925,0
2209,02/04/2015 00:48,20.79,25,0,534,0.00379152,0
2210,02/04/2015 00:49,20.79,25,0,532,0.00379152,0
2211,02/04/2015 00:49,20.84,25,0,531.75,0.003803279,0
2212,02/04/2015 00:51,20.79,25,0,532.8,0.00379152,0
2213,02/04/2015 00:52,20.79,25,0,532,0.00379152,0
2214,02/04/2015 00:53,20.82333333,24.92666667,0,533.6666667,0.003788143,0
2215,02/04/2015 00:53,20.79,25,0,531.75,0.00379152,0
2216,02/04/2015 00:55,20.79,25,0,534.4,0.00379152,0
2217,02/04/2015 00:55,20.79,25,0,535.6666667,0.00379152,0
2218,02/04/2015 00:56,20.79,25,0,529.75,0.00379152,0
2219,02/04/2015 00:58,20.79,25,0,532,0.00379152,0
2220,02/04/2015 00:59,20.79,25,0,531.3333333,0.00379152,0
2221,02/04/2015 01:00,20.79,25,0,529.75,0.00379152,0
2222,02/04/2015 01:01,20.79,25,0,528.75,0.00379152,0
2223,02/04/2015 01:01,20.79,25,0,528.25,0.00379152,0
2224,02/04/2015 01:02,20.79,25,0,526,0.00379152,0
2225,02/04/2015 01:04,20.79,25,0,526.5,0.00379152,0
2226,02/04/2015 01:05,20.79,24.96333333,0,529.3333333,0.003785925,0
2227,02/04/2015 01:06,20.815,24.945,0,528.25,0.00378899,0
2228,02/04/2015 01:07,20.81,24.934,0,526.8,0.003786137,0
2229,02/04/2015 01:08,20.79,24.9725,0,525.5,0.003787324,0
2230,02/04/2015 01:08,20.79,24.96333333,0,524.6666667,0.003785925,0
2231,02/04/2015 01:09,20.79,24.89,0,523,0.003774736,0
2232,02/04/2015 01:11,20.79,24.89,0,526,0.003774736,0
2233,02/04/2015 01:12,20.79,24.9725,0,523.25,0.003787324,0
2234,02/04/2015 01:13,20.79,24.89,0,524.3333333,0.003774736,0
2235,02/04/2015 01:14,20.79,24.89,0,521.5,0.003774736,0
2236,02/04/2015 01:14,20.79,24.912,0,518.6,0.003778093,0
2237,02/04/2015 01:15,20.79,24.89,0,520.75,0.003774736,0
2238,02/04/2015 01:17,20.79,24.89,0,527.6666667,0.003774736,0
2239,02/04/2015 01:18,20.79,24.945,0,526,0.003783128,0
2240,02/04/2015 01:19,20.79,24.956,0,519.6,0.003784806,0
2241,02/04/2015 01:20,20.79,24.96333333,0,518.3333333,0.003785925,0
2242,02/04/2015 01:21,20.79,24.9725,0,520.5,0.003787324,0
2243,02/04/2015 01:21,20.79,24.945,0,521.75,0.003783128,0
2244,02/04/2015 01:23,20.79,24.89,0,523,0.003774736,0
2245,02/04/2015 01:24,20.79,24.89,0,520.3333333,0.003774736,0
2246,02/04/2015 01:25,20.79,24.89,0,519,0.003774736,0
2247,02/04/2015 01:25,20.79,24.945,0,516.25,0.003783128,0
2248,02/04/2015 01:27,20.79,25,0,518.6,0.00379152,0
2249,02/04/2015 01:27,20.79,25,0,519.3333333,0.00379152,0
2250,02/04/2015 01:28,20.76,25,0,515.3333333,0.00378448,0
2251,02/04/2015 01:30,20.772,25,0,516.4,0.003787295,0
2252,02/04/2015 01:31,20.745,25,0,519.5,0.003780964,0
2253,02/04/2015 01:32,20.7675,25,0,522.25,0.003786239,0
2254,02/04/2015 01:33,20.7675,25,0,514.75,0.003786239,0
2255,02/04/2015 01:34,20.7675,25,0,513.75,0.003786239,0
2256,02/04/2015 01:34,20.79,25,0,515,0.00379152,0
2257,02/04/2015 01:36,20.79,25,0,519,0.00379152,0
2258,02/04/2015 01:37,20.772,25,0,518.8,0.003787295,0
2259,02/04/2015 01:38,20.79,25,0,517.3333333,0.00379152,0
2260,02/04/2015 01:38,20.73,25.06666667,0,509.75,0.003787586,0
2261,02/04/2015 01:40,20.718,25.04,0,513.6,0.00378072,0
2262,02/04/2015 01:40,20.73,25.06666667,0,511,0.003787586,0
2263,02/04/2015 01:41,20.718,25.1,0,512.4,0.003789834,0
2264,02/04/2015 01:43,20.7,25.075,0,515.5,0.003781815,0
2265,02/04/2015 01:44,20.736,25.1,0,511.8,0.003794064,0
2266,02/04/2015 01:45,20.73,25.1,0,511.6666667,0.003792653,0
2267,02/04/2015 01:46,20.7,25.05,0,509.75,0.003778021,0
2268,02/04/2015 01:46,20.73,25.1,0,513,0.003792653,0
2269,02/04/2015 01:47,20.7,25.1,0,508.5,0.003785608,0
2270,02/04/2015 01:49,20.7,25.1,0,510,0.003785608,0
2271,02/04/2015 01:50,20.7,25.1,0,509.6666667,0.003785608,0
2272,02/04/2015 01:51,20.7,25.1,0,508.5,0.003785608,0
2273,02/04/2015 01:52,20.7,25.1,0,511.25,0.003785608,0
2274,02/04/2015 01:53,20.7,25.1,0,513.3333333,0.003785608,0
2275,02/04/2015 01:53,20.7,25.1,0,509.5,0.003785608,0
2276,02/04/2015 01:54,20.7,25.1,0,509,0.003785608,0
2277,02/04/2015 01:56,20.7,25.1,0,509,0.003785608,0
2278,02/04/2015 01:57,20.7,25.1,0,510.5,0.003785608,0
2279,02/04/2015 01:58,20.7,25.1,0,512,0.003785608,0
2280,02/04/2015 01:59,20.7,25.1,0,509,0.003785608,0
2281,02/04/2015 01:59,20.68,25.12,0,508,0.003783949,0
2282,02/04/2015 02:00,20.7,25.125,0,502.25,0.003789402,0
2283,02/04/2015 02:02,20.675,25.1,0,502.5,0.003779746,0
2284,02/04/2015 02:03,20.7,25.1,0,505.5,0.003785608,0
2285,02/04/2015 02:04,20.7,25.1,0,505.5,0.003785608,0
2286,02/04/2015 02:05,20.7,25.1,0,500.25,0.003785608,0
2287,02/04/2015 02:06,20.68,25.1,0,500,0.003780918,0
2288,02/04/2015 02:06,20.66666667,25.1,0,499,0.003777793,0
2289,02/04/2015 02:08,20.7,25.1,0,501.25,0.003785608,0
2290,02/04/2015 02:09,20.7,25.1,0,501,0.003785608,0
2291,02/04/2015 02:10,20.7,25.1,0,502,0.003785608,0
2292,02/04/2015 02:10,20.7,25.1,0,496.25,0.003785608,0
2293,02/04/2015 02:12,20.7,25.1,0,495.8,0.003785608,0
2294,02/04/2015 02:12,20.66,25.1,0,497.8,0.003776232,0
2295,02/04/2015 02:13,20.63333333,25.1,0,497,0.003769993,0
2296,02/04/2015 02:15,20.625,25.1,0,497.25,0.003768045,0
2297,02/04/2015 02:16,20.675,25.175,0,503.25,0.003791109,0
2298,02/04/2015 02:17,20.675,25.125,0,500,0.003783533,0
2299,02/04/2015 02:18,20.7,25.1,0,494.75,0.003785608,0
2300,02/04/2015 02:19,20.7,25.1,0,492.3333333,0.003785608,0
2301,02/04/2015 02:19,20.7,25.1,0,492.75,0.003785608,0
2302,02/04/2015 02:21,20.7,25.1,0,497,0.003785608,0
2303,02/04/2015 02:22,20.65,25.075,0,498.5,0.00377011,0
2304,02/04/2015 02:23,20.7,25.1,0,498.75,0.003785608,0
2305,02/04/2015 02:23,20.675,25.075,0,498.75,0.003775958,0
2306,02/04/2015 02:25,20.7,25.1,0,495.3333333,0.003785608,0
2307,02/04/2015 02:25,20.675,25.075,0,490.75,0.003775958,0
2308,02/04/2015 02:26,20.7,25.1,0,487.75,0.003785608,0
2309,02/04/2015 02:28,20.65,25.05,0,491.75,0.003766328,0
2310,02/04/2015 02:29,20.7,25.1,0,491.25,0.003785608,0
2311,02/04/2015 02:30,20.7,25.1,0,493.5,0.003785608,0
2312,02/04/2015 02:31,20.7,25.1,0,493.3333333,0.003785608,0
2313,02/04/2015 02:31,20.7,25,0,493.25,0.003770435,0
2314,02/04/2015 02:32,20.7,25,0,491,0.003770435,0
2315,02/04/2015 02:34,20.7,25,0,492,0.003770435,0
2316,02/04/2015 02:35,20.7,25,0,496,0.003770435,0
2317,02/04/2015 02:36,20.7,25,0,493,0.003770435,0
2318,02/04/2015 02:37,20.7,25,0,491.25,0.003770435,0
2319,02/04/2015 02:38,20.7,25,0,494,0.003770435,0
2320,02/04/2015 02:38,20.7,25,0,494.2,0.003770435,0
2321,02/04/2015 02:39,20.7,25,0,493.75,0.003770435,0
2322,02/04/2015 02:41,20.7,25,0,495.75,0.003770435,0
2323,02/04/2015 02:42,20.7,25,0,492.25,0.003770435,0
2324,02/04/2015 02:43,20.7,25,0,486.5,0.003770435,0
2325,02/04/2015 02:44,20.7,25,0,493.3333333,0.003770435,0
2326,02/04/2015 02:44,20.7,25,0,494.75,0.003770435,0
2327,02/04/2015 02:45,20.7,25,0,490,0.003770435,0
2328,02/04/2015 02:47,20.7,25,0,490.5,0.003770435,0
2329,02/04/2015 02:48,20.7,25,0,490.25,0.003770435,0
2330,02/04/2015 02:49,20.7,25,0,498.25,0.003770435,0
2331,02/04/2015 02:50,20.7,25,0,499,0.003770435,0
2332,02/04/2015 02:51,20.7,24.96333333,0,493,0.003764871,0
2333,02/04/2015 02:51,20.7,24.98166667,0,484.8333333,0.003767653,0
2334,02/04/2015 02:53,20.7,24.9725,0,480,0.003766262,0
2335,02/04/2015 02:54,20.7,24.9725,0,478.75,0.003766262,0
2336,02/04/2015 02:55,20.7,25,0,483.3333333,0.003770435,0
2337,02/04/2015 02:55,20.7,25,0,480.2,0.003770435,0
2338,02/04/2015 02:57,20.7,24.89,0,483.3333333,0.003753745,0
2339,02/04/2015 02:57,20.7,24.89,0,487,0.003753745,0
2340,02/04/2015 02:58,20.7,24.85,0,485.2,0.003747676,0
2341,02/04/2015 03:00,20.7,24.89,0,480.6666667,0.003753745,0
2342,02/04/2015 03:01,20.7,24.84,0,480.25,0.003746158,0
2343,02/04/2015 03:02,20.7,24.79,0,486,0.003738573,0
2344,02/04/2015 03:03,20.7,24.865,0,485.75,0.003749952,0
2345,02/04/2015 03:04,20.7,24.815,0,483,0.003742366,0
2346,02/04/2015 03:04,20.7,24.87,0,483.6,0.00375071,0
2347,02/04/2015 03:06,20.7,24.79,0,489.3333333,0.003738573,0
2348,02/04/2015 03:07,20.7,24.79,0,486.75,0.003738573,0
2349,02/04/2015 03:08,20.7,24.79,0,483.5,0.003738573,0
2350,02/04/2015 03:08,20.7,24.79,0,482,0.003738573,0
2351,02/04/2015 03:10,20.745,24.79,0,481.5,0.003749013,0
2352,02/04/2015 03:10,20.7,24.79,0,488.25,0.003738573,0
2353,02/04/2015 03:11,20.7,24.79,0,486.3333333,0.003738573,0
2354,02/04/2015 03:13,20.7,24.79,0,480.6,0.003738573,0
2355,02/04/2015 03:14,20.7,24.79,0,485.6666667,0.003738573,0
2356,02/04/2015 03:15,20.7,24.79,0,484.8,0.003738573,0
2357,02/04/2015 03:16,20.7,24.79,0,481,0.003738573,0
2358,02/04/2015 03:16,20.7,24.79,0,486.5,0.003738573,0
2359,02/04/2015 03:17,20.7,24.79,0,488,0.003738573,0
2360,02/04/2015 03:19,20.7,24.79,0,481.6666667,0.003738573,0
2361,02/04/2015 03:20,20.7,24.79,0,481,0.003738573,0
2362,02/04/2015 03:21,20.7,24.754,0,483,0.003733111,0
2363,02/04/2015 03:22,20.7,24.7675,0,485,0.003735159,0
2364,02/04/2015 03:23,20.7,24.76,0,475.6666667,0.003734021,0
2365,02/04/2015 03:23,20.7,24.7225,0,478.5,0.003728332,0
2366,02/04/2015 03:24,20.7,24.7,0,482.8,0.003724918,0
2367,02/04/2015 03:26,20.7,24.7,0,482.3333333,0.003724918,0
2368,02/04/2015 03:27,20.7,24.675,0,481.5,0.003721126,0
2369,02/04/2015 03:28,20.7,24.675,0,479.25,0.003721126,0
2370,02/04/2015 03:29,20.7,24.6,0,478.3333333,0.003709748,0
2371,02/04/2015 03:29,20.7,24.6,0,477.5,0.003709748,0
2372,02/04/2015 03:30,20.7,24.6,0,480.25,0.003709748,0
2373,02/04/2015 03:32,20.7,24.65,0,481.5,0.003717333,0
2374,02/04/2015 03:33,20.7,24.65,0,481.25,0.003717333,0
2375,02/04/2015 03:34,20.7,24.66,0,481.75,0.00371885,0
2376,02/04/2015 03:35,20.7,24.7,0,479,0.003724918,0
2377,02/04/2015 03:36,20.7,24.65,0,482.75,0.003717333,0
2378,02/04/2015 03:36,20.7,24.66666667,0,485.6666667,0.003719861,0
2379,02/04/2015 03:38,20.7,24.63333333,0,484,0.003714805,0
2380,02/04/2015 03:39,20.7,24.6,0,479.5,0.003709748,0
2381,02/04/2015 03:40,20.7,24.6,0,479.75,0.003709748,0
2382,02/04/2015 03:40,20.7,24.6,0,480.75,0.003709748,0
2383,02/04/2015 03:42,20.7,24.63333333,0,475.3333333,0.003714805,0
2384,02/04/2015 03:42,20.7,24.7,0,475.6666667,0.003724918,0
2385,02/04/2015 03:43,20.7,24.6,0,477.25,0.003709748,0
2386,02/04/2015 03:45,20.7,24.6,0,478.5,0.003709748,0
2387,02/04/2015 03:46,20.7,24.64,0,479.6,0.003715816,0
2388,02/04/2015 03:47,20.7,24.6,0,475.6666667,0.003709748,0
2389,02/04/2015 03:48,20.7,24.6,0,479.3333333,0.003709748,0
2390,02/04/2015 03:49,20.7,24.6,0,478.5,0.003709748,0
2391,02/04/2015 03:49,20.7,24.62857143,0,476.8571429,0.003714082,0
2392,02/04/2015 03:51,20.7,24.63333333,0,477.3333333,0.003714805,0
2393,02/04/2015 03:52,20.7,24.625,0,475.25,0.00371354,0
2394,02/04/2015 03:53,20.7,24.6,0,479.6666667,0.003709748,0
2395,02/04/2015 03:53,20.7,24.6,0,482,0.003709748,0
2396,02/04/2015 03:55,20.7,24.6,0,475.8,0.003709748,0
2397,02/04/2015 03:55,20.7,24.6,0,477.3333333,0.003709748,0
2398,02/04/2015 03:56,20.7,24.6,0,475.25,0.003709748,0
2399,02/04/2015 03:58,20.7,24.6,0,477.25,0.003709748,0
2400,02/04/2015 03:59,20.7,24.6,0,478.6666667,0.003709748,0
2401,02/04/2015 04:00,20.7,24.6,0,476.75,0.003709748,0
2402,02/04/2015 04:01,20.7,24.6,0,472.5,0.003709748,0
2403,02/04/2015 04:01,20.7,24.6,0,471.6,0.003709748,0
2404,02/04/2015 04:02,20.7,24.6,0,474.75,0.003709748,0
2405,02/04/2015 04:04,20.7,24.6,0,475.6666667,0.003709748,0
2406,02/04/2015 04:05,20.7,24.6,0,473.2,0.003709748,0
2407,02/04/2015 04:06,20.7,24.6,0,467,0.003709748,0
2408,02/04/2015 04:07,20.7,24.6,0,466,0.003709748,0
2409,02/04/2015 04:08,20.7,24.6,0,465.25,0.003709748,0
2410,02/04/2015 04:08,20.7,24.6,0,471,0.003709748,0
2411,02/04/2015 04:09,20.7,24.6,0,471.5,0.003709748,0
2412,02/04/2015 04:11,20.7,24.6,0,476.5,0.003709748,0
2413,02/04/2015 04:12,20.7,24.6,0,472.75,0.003709748,0
2414,02/04/2015 04:13,20.7,24.6,0,470.75,0.003709748,0
2415,02/04/2015 04:14,20.7,24.575,0,466.75,0.003705955,0
2416,02/04/2015 04:14,20.7,24.5,0,463.75,0.003694578,0
2417,02/04/2015 04:15,20.7,24.53333333,0,469,0.003699635,0
2418,02/04/2015 04:17,20.7,24.575,0,472.25,0.003705955,0
2419,02/04/2015 04:18,20.7,24.6,0,475.4,0.003709748,0
2420,02/04/2015 04:19,20.7,24.5,0,474.25,0.003694578,0
2421,02/04/2015 04:20,20.7,24.5,0,470.25,0.003694578,0
2422,02/04/2015 04:21,20.7,24.53333333,0,478,0.003699635,0
2423,02/04/2015 04:21,20.7,24.56,0,469.4,0.00370368,0
2424,02/04/2015 04:23,20.7,24.53333333,0,468.3333333,0.003699635,0
2425,02/04/2015 04:24,20.7,24.6,0,469.25,0.003709748,0
2426,02/04/2015 04:25,20.7,24.6,0,468,0.003709748,0
2427,02/04/2015 04:25,20.7,24.6,0,473,0.003709748,0
2428,02/04/2015 04:27,20.7,24.56666667,0,474.3333333,0.003704691,0
2429,02/04/2015 04:27,20.7,24.5,0,475.75,0.003694578,0
2430,02/04/2015 04:28,20.7,24.5,0,473.5,0.003694578,0
2431,02/04/2015 04:30,20.7,24.5,0,474.75,0.003694578,0
2432,02/04/2015 04:31,20.7,24.5,0,472,0.003694578,0
2433,02/04/2015 04:32,20.7,24.5,0,468.25,0.003694578,0
2434,02/04/2015 04:33,20.7,24.5,0,471.5,0.003694578,0
2435,02/04/2015 04:34,20.7,24.5,0,469,0.003694578,0
2436,02/04/2015 04:34,20.7,24.5,0,468,0.003694578,0
2437,02/04/2015 04:36,20.7,24.5,0,471.5,0.003694578,0
2438,02/04/2015 04:37,20.7,24.5,0,469.6,0.003694578,0
2439,02/04/2015 04:38,20.7,24.5,0,466.6,0.003694578,0
2440,02/04/2015 04:38,20.7,24.5,0,462.6666667,0.003694578,0
2441,02/04/2015 04:40,20.7,24.5,0,461.3333333,0.003694578,0
2442,02/04/2015 04:40,20.7,24.5,0,463.75,0.003694578,0
2443,02/04/2015 04:41,20.7,24.5,0,466.25,0.003694578,0
2444,02/04/2015 04:43,20.7,24.5,0,468.25,0.003694578,0
2445,02/04/2015 04:44,20.7,24.5,0,470.6,0.003694578,0
2446,02/04/2015 04:45,20.7,24.5,0,467.6666667,0.003694578,0
2447,02/04/2015 04:46,20.7,24.5,0,469,0.003694578,0
2448,02/04/2015 04:46,20.7,24.5,0,464.25,0.003694578,0
